CodigoEstacion,NombreEstacion,Variable,Parametro,Fecha,Unidad,Valor,NivelAprobacion
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-10-01 00:00,degC,9.00833333333344,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-11-01 00:00,degC,8.8013888888888,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2012-12-01 00:00,degC,7.80309139784958,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2013-01-01 00:00,degC,6.81875000000003,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2013-02-01 00:00,degC,9.36904761904759,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2013-03-01 00:00,degC,9.58936781609198,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2013-04-01 00:00,degC,9.84008620689653,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2013-05-01 00:00,degC,10.6461021505376,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2013-06-01 00:00,degC,9.54527777777775,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2013-07-01 00:00,degC,8.7287634408602,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2013-08-01 00:00,degC,9.51774193548384,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2013-09-01 00:00,degC,9.38472222222218,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-01-01 00:00,degC,8.70407055630934,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-02-01 00:00,degC,9.26145833333328,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-03-01 00:00,degC,9.71908602150547,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-04-01 00:00,degC,9.56430555555556,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-05-01 00:00,degC,9.8637096774193,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-06-01 00:00,degC,9.78347222222228,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-07-01 00:00,degC,9.61814516129032,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-08-01 00:00,degC,8.8275537634409,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-09-01 00:00,degC,8.57500000000008,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-10-01 00:00,degC,9.84865591397849,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-11-01 00:00,degC,9.65499999999994,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2014-12-01 00:00,degC,9.04798387096785,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-01-01 00:00,degC,7.72325268817214,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-02-01 00:00,degC,8.90624999999999,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-03-01 00:00,degC,9.68279569892472,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-04-01 00:00,degC,10.3794444444445,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-05-01 00:00,degC,9.86854838709682,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-06-01 00:00,degC,10.1516666666669,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-07-01 00:00,degC,9.61451612903221,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-08-01 00:00,degC,10.0111559139785,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-09-01 00:00,degC,8.78291666666661,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-10-01 00:00,degC,9.33655913978503,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-11-01 00:00,degC,10.2695833333333,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2015-12-01 00:00,degC,7.74193548387083,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2016-01-01 00:00,degC,7.85486111111108,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2016-02-01 00:00,degC,9.39568965517247,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2016-03-01 00:00,degC,9.8767473118279,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2016-04-01 00:00,degC,10.9595833333333,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2016-05-01 00:00,degC,10.5997311827957,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2016-06-01 00:00,degC,9.43138888888885,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2016-07-01 00:00,degC,9.30026881720431,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2016-08-01 00:00,degC,8.96333333333333,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2016-09-01 00:00,degC,8.45972222222215,Preliminar
24015120,ISLA DEL SANTUARIO [24015120],TEMPERATURA,Temperatura mínima media mensual,2016-10-01 00:00,degC,9.30174731182808,Preliminar
